8.83789e-06, 8.83789e-06, 8.83789e-06, 8.83789e-06, 8.83789e-06, 8.83789e-06, 8.83789e-06, 8.83789e-06, 8.83789e-06, 1.01219e+06, -1, -1, 
8.34961e-06, 8.34961e-06, 8.34961e-06, 8.34961e-06, 8.34961e-06, 8.34961e-06, 8.34961e-06, 8.34961e-06, 8.34961e-06, 1.01219e+06, -1, -1, 
7.91016e-06, 7.91016e-06, 7.91016e-06, 7.91016e-06, 7.91016e-06, 7.91016e-06, 7.91016e-06, 7.91016e-06, 7.91016e-06, 1.01219e+06, -1, -1, 
7.61719e-06, 7.61719e-06, 7.61719e-06, 7.61719e-06, 7.61719e-06, 7.61719e-06, 7.61719e-06, 7.61719e-06, 7.61719e-06, 1.01219e+06, -1, -1, 
7.37305e-06, 7.37305e-06, 7.37305e-06, 7.37305e-06, 7.37305e-06, 7.37305e-06, 7.37305e-06, 7.37305e-06, 7.37305e-06, 1.01219e+06, -1, -1, 
6.78711e-06, 6.78711e-06, 6.78711e-06, 6.78711e-06, 6.78711e-06, 6.78711e-06, 6.78711e-06, 6.78711e-06, 6.78711e-06, 1.01219e+06, -1, -1, 
5.9082e-06, 5.9082e-06, 5.9082e-06, 5.9082e-06, 5.9082e-06, 5.9082e-06, 5.9082e-06, 5.9082e-06, 5.9082e-06, 1.01219e+06, -1, -1, 
5.0293e-06, 5.0293e-06, 5.0293e-06, 5.0293e-06, 5.0293e-06, 5.0293e-06, 5.0293e-06, 5.0293e-06, 5.0293e-06, 1.01219e+06, -1, -1, 
4.24805e-06, 4.24805e-06, 4.24805e-06, 4.24805e-06, 4.24805e-06, 4.24805e-06, 4.24805e-06, 4.24805e-06, 4.24805e-06, 1.01219e+06, -1, -1, 
3.41797e-06, 3.41797e-06, 3.41797e-06, 3.41797e-06, 3.41797e-06, 3.41797e-06, 3.41797e-06, 3.41797e-06, 3.41797e-06, 1.01219e+06, -1, -1, 
2.92969e-06, 2.92969e-06, 2.92969e-06, 2.92969e-06, 2.92969e-06, 2.92969e-06, 2.92969e-06, 2.92969e-06, 2.92969e-06, 1.01219e+06, -1, -1, 
2.92969e-06, 2.92969e-06, 2.92969e-06, 2.92969e-06, 2.92969e-06, 2.92969e-06, 2.92969e-06, 2.92969e-06, 2.92969e-06, 1.01219e+06, -1, -1, 
3.02734e-06, 3.02734e-06, 3.02734e-06, 3.02734e-06, 3.02734e-06, 3.02734e-06, 3.02734e-06, 3.02734e-06, 3.02734e-06, 1.01219e+06, -1, -1, 
2.88086e-06, 2.88086e-06, 2.88086e-06, 2.88086e-06, 2.88086e-06, 2.88086e-06, 2.88086e-06, 2.88086e-06, 2.88086e-06, 1.01219e+06, -1, -1, 
2.49023e-06, 2.49023e-06, 2.49023e-06, 2.49023e-06, 2.49023e-06, 2.49023e-06, 2.49023e-06, 2.49023e-06, 2.49023e-06, 1.01219e+06, -1, -1, 
2.14844e-06, 2.14844e-06, 2.14844e-06, 2.14844e-06, 2.14844e-06, 2.14844e-06, 2.14844e-06, 2.14844e-06, 2.14844e-06, 1.01219e+06, -1, -1, 
1.85547e-06, 1.85547e-06, 1.85547e-06, 1.85547e-06, 1.85547e-06, 1.85547e-06, 1.85547e-06, 1.85547e-06, 1.85547e-06, 1.01219e+06, -1, -1, 
1.70898e-06, 1.70898e-06, 1.70898e-06, 1.70898e-06, 1.70898e-06, 1.70898e-06, 1.70898e-06, 1.70898e-06, 1.70898e-06, 1.01219e+06, -1, -1, 
1.85547e-06, 1.85547e-06, 1.85547e-06, 1.85547e-06, 1.85547e-06, 1.85547e-06, 1.85547e-06, 1.85547e-06, 1.85547e-06, 1.01219e+06, -1, -1, 
2.24609e-06, 2.24609e-06, 2.24609e-06, 2.24609e-06, 2.24609e-06, 2.24609e-06, 2.24609e-06, 2.24609e-06, 2.24609e-06, 1.01219e+06, -1, -1, 
2.44141e-06, 2.44141e-06, 2.44141e-06, 2.44141e-06, 2.44141e-06, 2.44141e-06, 2.44141e-06, 2.44141e-06, 2.44141e-06, 1.01219e+06, -1, -1, 
2.53906e-06, 2.53906e-06, 2.53906e-06, 2.53906e-06, 2.53906e-06, 2.53906e-06, 2.53906e-06, 2.53906e-06, 2.53906e-06, 1.01219e+06, -1, -1, 
2.73438e-06, 2.73438e-06, 2.73438e-06, 2.73438e-06, 2.73438e-06, 2.73438e-06, 2.73438e-06, 2.73438e-06, 2.73438e-06, 1.01219e+06, -1, -1, 
3.07617e-06, 3.07617e-06, 3.07617e-06, 3.07617e-06, 3.07617e-06, 3.07617e-06, 3.07617e-06, 3.07617e-06, 3.07617e-06, 1.01219e+06, -1, -1, 
3.17383e-06, 3.17383e-06, 3.17383e-06, 3.17383e-06, 3.17383e-06, 3.17383e-06, 3.17383e-06, 3.17383e-06, 3.17383e-06, 1.01219e+06, -1, -1, 
2.97852e-06, 2.97852e-06, 2.97852e-06, 2.97852e-06, 2.97852e-06, 2.97852e-06, 2.97852e-06, 2.97852e-06, 2.97852e-06, 1.01219e+06, -1, -1, 
2.7832e-06, 2.7832e-06, 2.7832e-06, 2.7832e-06, 2.7832e-06, 2.7832e-06, 2.7832e-06, 2.7832e-06, 2.7832e-06, 1.01219e+06, -1, -1, 
2.58789e-06, 2.58789e-06, 2.58789e-06, 2.58789e-06, 2.58789e-06, 2.58789e-06, 2.58789e-06, 2.58789e-06, 2.58789e-06, 1.01219e+06, -1, -1, 
2.19727e-06, 2.19727e-06, 2.19727e-06, 2.19727e-06, 2.19727e-06, 2.19727e-06, 2.19727e-06, 2.19727e-06, 2.19727e-06, 1.01219e+06, -1, -1, 
1.70898e-06, 1.70898e-06, 1.70898e-06, 1.70898e-06, 1.70898e-06, 1.70898e-06, 1.70898e-06, 1.70898e-06, 1.70898e-06, 1.01219e+06, -1, -1, 
1.26953e-06, 1.26953e-06, 1.26953e-06, 1.26953e-06, 1.26953e-06, 1.26953e-06, 1.26953e-06, 1.26953e-06, 1.26953e-06, 1.01219e+06, -1, -1, 
9.27734e-07, 9.27734e-07, 9.27734e-07, 9.27734e-07, 9.27734e-07, 9.27734e-07, 9.27734e-07, 9.27734e-07, 9.27734e-07, 1.01219e+06, -1, -1, 
7.32422e-07, 7.32422e-07, 7.32422e-07, 7.32422e-07, 7.32422e-07, 7.32422e-07, 7.32422e-07, 7.32422e-07, 7.32422e-07, 1.01219e+06, -1, -1, 
3.90625e-07, 3.90625e-07, 3.90625e-07, 3.90625e-07, 3.90625e-07, 3.90625e-07, 3.90625e-07, 3.90625e-07, 3.90625e-07, 1.01219e+06, -1, -1, 
-2.92969e-07, -2.92969e-07, -2.92969e-07, -2.92969e-07, -2.92969e-07, -2.92969e-07, -2.92969e-07, -2.92969e-07, -2.92969e-07, 1.01219e+06, -1, -1, 
-1.46484e-06, -1.46484e-06, -1.46484e-06, -1.46484e-06, -1.46484e-06, -1.46484e-06, -1.46484e-06, -1.46484e-06, -1.46484e-06, 1.01219e+06, -1, -1, 
-2.83203e-06, -2.83203e-06, -2.83203e-06, -2.83203e-06, -2.83203e-06, -2.83203e-06, -2.83203e-06, -2.83203e-06, -2.83203e-06, 1.01219e+06, -1, -1, 
-4.29687e-06, -4.29687e-06, -4.29687e-06, -4.29687e-06, -4.29687e-06, -4.29687e-06, -4.29687e-06, -4.29687e-06, -4.29687e-06, 1.01219e+06, -1, -1, 
-5.37109e-06, -5.37109e-06, -5.37109e-06, -5.37109e-06, -5.37109e-06, -5.37109e-06, -5.37109e-06, -5.37109e-06, -5.37109e-06, 1.01219e+06, -1, -1, 
-5.56641e-06, -5.56641e-06, -5.56641e-06, -5.56641e-06, -5.56641e-06, -5.56641e-06, -5.56641e-06, -5.56641e-06, -5.56641e-06, 1.01219e+06, -1, -1, 
-4.98047e-06, -4.98047e-06, -4.98047e-06, -4.98047e-06, -4.98047e-06, -4.98047e-06, -4.98047e-06, -4.98047e-06, -4.98047e-06, 1.01219e+06, -1, -1, 
-3.95508e-06, -3.95508e-06, -3.95508e-06, -3.95508e-06, -3.95508e-06, -3.95508e-06, -3.95508e-06, -3.95508e-06, -3.95508e-06, 1.01219e+06, -1, -1, 
-2.83203e-06, -2.83203e-06, -2.83203e-06, -2.83203e-06, -2.83203e-06, -2.83203e-06, -2.83203e-06, -2.83203e-06, -2.83203e-06, 1.01219e+06, -1, -1, 
-1.51367e-06, -1.51367e-06, -1.51367e-06, -1.51367e-06, -1.51367e-06, -1.51367e-06, -1.51367e-06, -1.51367e-06, -1.51367e-06, 1.01219e+06, -1, -1, 
1.95313e-07, 1.95313e-07, 1.95313e-07, 1.95313e-07, 1.95313e-07, 1.95313e-07, 1.95313e-07, 1.95313e-07, 1.95313e-07, 1.01219e+06, -1, -1, 
2.29492e-06, 2.29492e-06, 2.29492e-06, 2.29492e-06, 2.29492e-06, 2.29492e-06, 2.29492e-06, 2.29492e-06, 2.29492e-06, 1.01219e+06, -1, -1, 
4.44336e-06, 4.44336e-06, 4.44336e-06, 4.44336e-06, 4.44336e-06, 4.44336e-06, 4.44336e-06, 4.44336e-06, 4.44336e-06, 1.01219e+06, -1, -1, 
6.34766e-06, 6.34766e-06, 6.34766e-06, 6.34766e-06, 6.34766e-06, 6.34766e-06, 6.34766e-06, 6.34766e-06, 6.34766e-06, 1.01219e+06, -1, -1, 
7.56836e-06, 7.56836e-06, 7.56836e-06, 7.56836e-06, 7.56836e-06, 7.56836e-06, 7.56836e-06, 7.56836e-06, 7.56836e-06, 1.01219e+06, -1, -1, 
7.95898e-06, 7.95898e-06, 7.95898e-06, 7.95898e-06, 7.95898e-06, 7.95898e-06, 7.95898e-06, 7.95898e-06, 7.95898e-06, 1.01219e+06, -1, -1, 
7.95898e-06, 7.95898e-06, 7.95898e-06, 7.95898e-06, 7.95898e-06, 7.95898e-06, 7.95898e-06, 7.95898e-06, 7.95898e-06, 1.01219e+06, -1, -1, 
8.10547e-06, 8.10547e-06, 8.10547e-06, 8.10547e-06, 8.10547e-06, 8.10547e-06, 8.10547e-06, 8.10547e-06, 8.10547e-06, 1.01219e+06, -1, -1, 
8.59375e-06, 8.59375e-06, 8.59375e-06, 8.59375e-06, 8.59375e-06, 8.59375e-06, 8.59375e-06, 8.59375e-06, 8.59375e-06, 1.01219e+06, -1, -1, 
9.0332e-06, 9.0332e-06, 9.0332e-06, 9.0332e-06, 9.0332e-06, 9.0332e-06, 9.0332e-06, 9.0332e-06, 9.0332e-06, 1.01219e+06, -1, -1, 
8.88672e-06, 8.88672e-06, 8.88672e-06, 8.88672e-06, 8.88672e-06, 8.88672e-06, 8.88672e-06, 8.88672e-06, 8.88672e-06, 1.01219e+06, -1, -1, 
7.95898e-06, 7.95898e-06, 7.95898e-06, 7.95898e-06, 7.95898e-06, 7.95898e-06, 7.95898e-06, 7.95898e-06, 7.95898e-06, 1.01219e+06, -1, -1, 
6.54297e-06, 6.54297e-06, 6.54297e-06, 6.54297e-06, 6.54297e-06, 6.54297e-06, 6.54297e-06, 6.54297e-06, 6.54297e-06, 1.01219e+06, -1, -1, 
4.93164e-06, 4.93164e-06, 4.93164e-06, 4.93164e-06, 4.93164e-06, 4.93164e-06, 4.93164e-06, 4.93164e-06, 4.93164e-06, 1.01219e+06, -1, -1, 
3.17383e-06, 3.17383e-06, 3.17383e-06, 3.17383e-06, 3.17383e-06, 3.17383e-06, 3.17383e-06, 3.17383e-06, 3.17383e-06, 1.01219e+06, -1, -1, 
1.41602e-06, 1.41602e-06, 1.41602e-06, 1.41602e-06, 1.41602e-06, 1.41602e-06, 1.41602e-06, 1.41602e-06, 1.41602e-06, 1.01219e+06, -1, -1, 
-9.76563e-08, -9.76563e-08, -9.76563e-08, -9.76563e-08, -9.76563e-08, -9.76563e-08, -9.76563e-08, -9.76563e-08, -9.76563e-08, 1.01219e+06, -1, -1, 
-1.02539e-06, -1.02539e-06, -1.02539e-06, -1.02539e-06, -1.02539e-06, -1.02539e-06, -1.02539e-06, -1.02539e-06, -1.02539e-06, 1.01219e+06, -1, -1, 
-1.31836e-06, -1.31836e-06, -1.31836e-06, -1.31836e-06, -1.31836e-06, -1.31836e-06, -1.31836e-06, -1.31836e-06, -1.31836e-06, 1.01219e+06, -1, -1, 
-1.36719e-06, -1.36719e-06, -1.36719e-06, -1.36719e-06, -1.36719e-06, -1.36719e-06, -1.36719e-06, -1.36719e-06, -1.36719e-06, 1.01219e+06, -1, -1, 
-1.66016e-06, -1.66016e-06, -1.66016e-06, -1.66016e-06, -1.66016e-06, -1.66016e-06, -1.66016e-06, -1.66016e-06, -1.66016e-06, 1.01219e+06, -1, -1, 
-2.49023e-06, -2.49023e-06, -2.49023e-06, -2.49023e-06, -2.49023e-06, -2.49023e-06, -2.49023e-06, -2.49023e-06, -2.49023e-06, 1.01219e+06, -1, -1, 
-3.4668e-06, -3.4668e-06, -3.4668e-06, -3.4668e-06, -3.4668e-06, -3.4668e-06, -3.4668e-06, -3.4668e-06, -3.4668e-06, 1.01219e+06, -1, -1, 
-4.29687e-06, -4.29687e-06, -4.29687e-06, -4.29687e-06, -4.29687e-06, -4.29687e-06, -4.29687e-06, -4.29687e-06, -4.29687e-06, 1.01219e+06, -1, -1, 
-5.66406e-06, -5.66406e-06, -5.66406e-06, -5.66406e-06, -5.66406e-06, -5.66406e-06, -5.66406e-06, -5.66406e-06, -5.66406e-06, 1.01219e+06, -1, -1, 
-8.39844e-06, -8.39844e-06, -8.39844e-06, -8.39844e-06, -8.39844e-06, -8.39844e-06, -8.39844e-06, -8.39844e-06, -8.39844e-06, 1.01219e+06, -1, -1, 
-1.25977e-05, -1.25977e-05, -1.25977e-05, -1.25977e-05, -1.25977e-05, -1.25977e-05, -1.25977e-05, -1.25977e-05, -1.25977e-05, 1.01219e+06, -1, -1, 
-1.77734e-05, -1.77734e-05, -1.77734e-05, -1.77734e-05, -1.77734e-05, -1.77734e-05, -1.77734e-05, -1.77734e-05, -1.77734e-05, 1.01219e+06, -1, -1, 
-2.30469e-05, -2.30469e-05, -2.30469e-05, -2.30469e-05, -2.30469e-05, -2.30469e-05, -2.30469e-05, -2.30469e-05, -2.30469e-05, 1.01219e+06, -1, -1, 
-2.80273e-05, -2.80273e-05, -2.80273e-05, -2.80273e-05, -2.80273e-05, -2.80273e-05, -2.80273e-05, -2.80273e-05, -2.80273e-05, 1.01219e+06, -1, -1, 
-3.31055e-05, -3.31055e-05, -3.31055e-05, -3.31055e-05, -3.31055e-05, -3.31055e-05, -3.31055e-05, -3.31055e-05, -3.31055e-05, 1.01219e+06, -1, -1, 
-3.86719e-05, -3.86719e-05, -3.86719e-05, -3.86719e-05, -3.86719e-05, -3.86719e-05, -3.86719e-05, -3.86719e-05, -3.86719e-05, 1.01219e+06, -1, -1, 
-4.49219e-05, -4.49219e-05, -4.49219e-05, -4.49219e-05, -4.49219e-05, -4.49219e-05, -4.49219e-05, -4.49219e-05, -4.49219e-05, 1.01219e+06, -1, -1, 
-5.18555e-05, -5.18555e-05, -5.18555e-05, -5.18555e-05, -5.18555e-05, -5.18555e-05, -5.18555e-05, -5.18555e-05, -5.18555e-05, 1.01219e+06, -1, -1, 
-5.88867e-05, -5.88867e-05, -5.88867e-05, -5.88867e-05, -5.88867e-05, -5.88867e-05, -5.88867e-05, -5.88867e-05, -5.88867e-05, 1.01219e+06, -1, -1, 
-6.54785e-05, -6.54785e-05, -6.54785e-05, -6.54785e-05, -6.54785e-05, -6.54785e-05, -6.54785e-05, -6.54785e-05, -6.54785e-05, 1.01219e+06, -1, -1, 
-7.1875e-05, -7.1875e-05, -7.1875e-05, -7.1875e-05, -7.1875e-05, -7.1875e-05, -7.1875e-05, -7.1875e-05, -7.1875e-05, 1.01219e+06, -1, -1, 
-7.87109e-05, -7.87109e-05, -7.87109e-05, -7.87109e-05, -7.87109e-05, -7.87109e-05, -7.87109e-05, -7.87109e-05, -7.87109e-05, 1.01219e+06, -1, -1, 
-8.64258e-05, -8.64258e-05, -8.64258e-05, -8.64258e-05, -8.64258e-05, -8.64258e-05, -8.64258e-05, -8.64258e-05, -8.64258e-05, 1.01219e+06, -1, -1, 
-9.52637e-05, -9.52637e-05, -9.52637e-05, -9.52637e-05, -9.52637e-05, -9.52637e-05, -9.52637e-05, -9.52637e-05, -9.52637e-05, 1.01219e+06, -1, -1, 
-0.000105371, -0.000105371, -0.000105371, -0.000105371, -0.000105371, -0.000105371, -0.000105371, -0.000105371, -0.000105371, 1.01219e+06, -1, -1, 
