-2.42676e-05, -2.42676e-05, -2.42676e-05, -2.42676e-05, -2.42676e-05, -2.42676e-05, -2.42676e-05, -2.42676e-05, -2.42676e-05, 1.01743e+06, -1, -1, 
-2.58789e-05, -2.58789e-05, -2.58789e-05, -2.58789e-05, -2.58789e-05, -2.58789e-05, -2.58789e-05, -2.58789e-05, -2.58789e-05, 1.01743e+06, -1, -1, 
-2.74414e-05, -2.74414e-05, -2.74414e-05, -2.74414e-05, -2.74414e-05, -2.74414e-05, -2.74414e-05, -2.74414e-05, -2.74414e-05, 1.01743e+06, -1, -1, 
-2.88086e-05, -2.88086e-05, -2.88086e-05, -2.88086e-05, -2.88086e-05, -2.88086e-05, -2.88086e-05, -2.88086e-05, -2.88086e-05, 1.01743e+06, -1, -1, 
-2.97363e-05, -2.97363e-05, -2.97363e-05, -2.97363e-05, -2.97363e-05, -2.97363e-05, -2.97363e-05, -2.97363e-05, -2.97363e-05, 1.01743e+06, -1, -1, 
-3.02246e-05, -3.02246e-05, -3.02246e-05, -3.02246e-05, -3.02246e-05, -3.02246e-05, -3.02246e-05, -3.02246e-05, -3.02246e-05, 1.01743e+06, -1, -1, 
-3.04199e-05, -3.04199e-05, -3.04199e-05, -3.04199e-05, -3.04199e-05, -3.04199e-05, -3.04199e-05, -3.04199e-05, -3.04199e-05, 1.01743e+06, -1, -1, 
-3.05664e-05, -3.05664e-05, -3.05664e-05, -3.05664e-05, -3.05664e-05, -3.05664e-05, -3.05664e-05, -3.05664e-05, -3.05664e-05, 1.01743e+06, -1, -1, 
-3.06152e-05, -3.06152e-05, -3.06152e-05, -3.06152e-05, -3.06152e-05, -3.06152e-05, -3.06152e-05, -3.06152e-05, -3.06152e-05, 1.01743e+06, -1, -1, 
-3.03223e-05, -3.03223e-05, -3.03223e-05, -3.03223e-05, -3.03223e-05, -3.03223e-05, -3.03223e-05, -3.03223e-05, -3.03223e-05, 1.01743e+06, -1, -1, 
-2.94922e-05, -2.94922e-05, -2.94922e-05, -2.94922e-05, -2.94922e-05, -2.94922e-05, -2.94922e-05, -2.94922e-05, -2.94922e-05, 1.01743e+06, -1, -1, 
-2.82227e-05, -2.82227e-05, -2.82227e-05, -2.82227e-05, -2.82227e-05, -2.82227e-05, -2.82227e-05, -2.82227e-05, -2.82227e-05, 1.01743e+06, -1, -1, 
-2.63672e-05, -2.63672e-05, -2.63672e-05, -2.63672e-05, -2.63672e-05, -2.63672e-05, -2.63672e-05, -2.63672e-05, -2.63672e-05, 1.01743e+06, -1, -1, 
-2.36816e-05, -2.36816e-05, -2.36816e-05, -2.36816e-05, -2.36816e-05, -2.36816e-05, -2.36816e-05, -2.36816e-05, -2.36816e-05, 1.01743e+06, -1, -1, 
